#separator:tab
#html:false
ティースプーンより大きくテーブルスプーンより小さいスプーン。	ティースプーンより 大[おお]きくテーブルスプーンより 小[ちい]さいスプーン。	A spoon larger than a teaspoon and smaller than a tablespoon.	269
水中ポンプ。	水[すい] 中[ちゅう]ポンプ。	A submersible pump.	270
8月の中ごろ。	8 月[がつ]の 中[なか]ごろ。	The middle part of August.	271
明くんは丸一日中たっていた。	明[あきら]くんは 丸[まる] 一[いち] 日[にち] 中[じゅう]たっていた。	Akira was standing all day long.	272
十中八九これは明くんの本だ。	十[じゅっ] 中[ちゅう] 八[はっ] 九[く]これは 明[あきら]くんの 本[ほん]だ。	I bet you anything this is Akira's book.	273
田んぼの中に六人がたっていた。	田[た]んぼの 中[なか]に 六[ろく] 人[にん]がたっていた。	Six people were standing amid the rice field.	274
大きな木、小さな木、中くらいの木。	大[おお]きな 木[き]、 小[ちい]さな 木[き]、 中[ちゅう]くらいの 木[き]。	Big trees and little trees and middle-sized trees.	275
わたしは中田です。どうぞよろしく。	わたしは 中[なか] 田[た]です。どうぞよろしく。	I'm Nakata. Pleased to meet you.	276
土田さんは一日中ベッドの中にいた。	土[つち] 田[だ]さんは 一[いち] 日[にち] 中[じゅう]ベッドの 中[なか]にいた。	Tsuchida-san was in bed all day.	277
田中さんはギターをひいている人です。	田[た] 中[なか]さんはギターをひいている 人[ひと]です。	Tanaka-san is the person playing guitar.	278
田中さんのおかあさんはアメリカ人です。	田[た] 中[なか]さんのおかあさんはアメリカ 人[じん]です。	Tanaka-san's mother is American.	279
小田さんのポケットの中に小さな本がある。	小[お] 田[だ]さんのポケットの 中[なか]に 小[ちい]さな 本[ほん]がある。	There's a small book in Oda-san's pocket.	280
大田さんは中東のガス田で大金をつかんだ。	大[おお] 田[た]さんは 中[ちゅう] 東[とう]のガス 田[でん]で 大[たい] 金[きん]をつかんだ。	Ota-san made a bundle on Middle Eastern gas fields.	281
この中は、日中でさえまったく明るくないのです。	この 中[なか]は、 日[にっ] 中[ちゅう]でさえまったく 明[あか]るくないのです。	In here it’s not bright at all, even during the day.	282
一生のパートナー。	一[いっ] 生[しょう]のパートナー。	Lifelong partner.	283
日本で生まれた人々。	日本[にほん]で 生[う]まれた 人[ひと] 々[びと]。	Those born in Japan.	284
パワープレーを生かす。	パワープレーを 生[い]かす。	[Ice hockey] Capitalize on a power play.	285
生き生きとしてはなす。	生[い]き 生[い]きとしてはなす。	Talk in a vivid manner.	286
どこから生じたのだろう？	どこから 生[しょう]じたのだろう？	From what had it proceeded?	287
ボールはまだ生きている。	ボールはまだ 生[い]きている。	The ball is still in play.	288
わたしは日曜日に生まれた。	わたしは 日[にち] 曜[よう] 日[び]に 生[う]まれた。	I was born on a Sunday.	289
大木さんはまだ生きています。	大[おお] 木[き]さんはまだ 生[い]きています。	Oki-san is still alive.	290
人は水なしでは生きられない。	人[ひと]は 水[みず]なしでは 生[い]きられない。	One can't live without water.	291
小田さんのいない人生はむなしい。	小[お] 田[だ]さんのいない 人[じん] 生[せい]はむなしい。	My life is empty without Oda-san.	292
中本さんはブラジル生まれの人だ。	中[なか] 本[もと]さんはブラジル 生[う]まれの 人[ひと]だ。	Nakamoto-san is a native of Brazil.	293
これは人生であるのか、それとも人生ではないのか？	これは 人[じん] 生[せい]であるのか、それとも 人[じん] 生[せい]ではないのか？	Is this life, or not life?	294
中川さんとであうまで、わたしの人生はつまらなかった。	中[なか] 川[がわ]さんとであうまで、わたしの 人[じん] 生[せい]はつまらなかった。	My life was dull until I met Nakagawa-san.	295
あの山は火山です。	あの 山[やま]は 火[か] 山[ざん]です。	That mountain is a volcano.	296
円山から東山まであるく。	円[まる] 山[やま]から 東[ひがし] 山[やま]まであるく。	Walk from Maruyama (district) to Higashiyama (district).	297
はじめまして、わたしは中山です。	はじめまして、わたしは 中[なか] 山[やま]です。	How do you do, I'm Nakayama.	298
こんな山の中で人が生きられるの？	こんな 山[やま]の 中[なか]で 人[ひと]が 生[い]きられるの？	People can survive all the way up here in the mountains?	299
山東の人口は9900万人です。日本の人口よりもちょっとすくない。	山[さん] 東[とう]の 人[じん] 口[こう]は9900 万[まん] 人[にん]です。 日本[にほん]の 人[じん] 口[こう]よりもちょっとすくない。	The population of Shandong is 99 million—a bit less than the population of Japan.	300
明るみに出る。	明[あか]るみに 出[で]る。	Come to light.	301
明るみに出す。	明[あか]るみに 出[だ]す。	Bring to light.	302
もう月が出ている。	もう 月[つき]が 出[で]ている。	The moon is already out.	303
ここを出るところです。	ここを 出[で]るところです。	We're about to leave here.	304
ちょっと出かけてきます。	ちょっと 出[で]かけてきます。	I'm going out for a while.	305
一日につき百ポンド出します。	一[いち] 日[にち]につき 百[ひゃく]ポンド 出[だ]します。	I offer you a hundred pounds per day.	306
すみません、出口はどこですか？	すみません、 出[で] 口[ぐち]はどこですか？	Excuse me, where's the exit?	307
お金なしには丸山さんは出ません。	お 金[かね]なしには 丸[まる] 山[やま]さんは 出[で]ません。	Maruyama-san won't go out without her money.	308
中山さんの本はいつ出るのですか？	中[なか] 山[やま]さんの 本[ほん]はいつ 出[で]るのですか？	When is Nakayama-san's book coming out?	309
それがスキャンダルを明るみに出した。	それがスキャンダルを 明[あか]るみに 出[だ]した。	It brought the scandal to light.	310
田中さんは金ボタンを川の水から出した。	田[た] 中[なか]さんは 金[きん]ボタンを 川[かわ]の 水[みず]から 出[だ]した。	Tanaka-san pulled a gold button from the water of the river.	311
山本さんはショッピングセンターに出かけた。	山[やま] 本[もと]さんはショッピングセンターに 出[で]かけた。	Yamamoto-san headed out to the shopping center.	312
パーティーのため、山川さんはワインを出した。	パーティーのため、 山[やま] 川[かわ]さんはワインを 出[だ]した。	Yamakawa-san served wine for the party.	313
エープリルさんと日の出をみにちょっと出かけてくるわ。	エープリルさんと 日[ひ]の 出[で]をみにちょっと 出[で]かけてくるわ。	I’m heading out for a bit with April to watch the sunrise.	314
入ってください。	入[はい]ってください。	Please come in.	315
目になにか入った。	目[め]になにか 入[はい]った。	There's something in my eye.	316
火山がすぐ目に入る。	火[か] 山[ざん]がすぐ 目[め]に 入[はい]る。	The volcano will soon come into view.	317
六万五千円を入金した。	六[ろく] 万[まん] 五[ご] 千[せん] 円[えん]を 入[にゅう] 金[きん]した。	I deposited 65,000 yen.	318
中本さんは水に入った。	中[なか] 本[もと]さんは 水[みず]に 入[はい]った。	Nakamoto-san went into the water.	319
アンチョビー入りのピザ。	アンチョビー 入[い]りのピザ。	Pizza with anchovies.	320
つりばりを川の水に入れる。	つりばりを 川[かわ]の 水[みず]に 入[い]れる。	Put a fishhook into the water of the river.	321
54の中に18がいくつ入るか。	54の 中[なか]に18がいくつ 入[はい]るか。	How many times does 18 go into 54?	322
その中には二百万円入っている。	その 中[なか]には 二[に] 百[ひゃく] 万[まん] 円[えん] 入[はい]っている。	There are two million yen inside.	323
ねぇ、明くん、入れてちょうだい。	ねぇ、 明[あきら]くん、 入[い]れてちょうだい。	Hey Akira, let me in.	324
大山さんと金田さん中に入りました。	大[おお] 山[やま]さんと 金[かね] 田[だ]さん 中[なか]に 入[はい]りました。	In went Oyama-san and Kaneda-san.	325
入口でコートをチェックしてください。	入[いり] 口[ぐち]でコートをチェックしてください。	Please check your coat at the door.	326
「フルーツポンチ」とは、フルーツジュースに水かソーダ水を入れたポンチのことをいう。	「フルーツポンチ」とは、フルーツジュースに 水[みず]かソーダ 水[すい]を 入[い]れたポンチのことをいう。	"""Fruit punch"" is a punch made of fruit juices mixed with water or soda water."	327
タラップを下げる。	タラップを 下[さ]げる。	Lower the gang-plank.	328
山下さんは目を下ろした。	山[やま] 下[した]さんは 目[め]を 下[お]ろした。	Yamashita-san looked down.	329
りんごを三つ下さい。	りんごを 三[みっ]つ 下[くだ]さい。	Three apples please.	330
明るい月の下の木々。	明[あか]るい 月[つき]の 下[もと]の 木[き] 々[ぎ]。	Trees beneath the brilliant moon.	331
チョークを一本下さい。	チョークを 一[いっ] 本[ぽん] 下[くだ]さい。	Please give me a piece of chalk.	332
